question_id,book_id,book,chapter,verse_reference,verse_start,difficulty,difficulty_rank,question_type,ui_type,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,accepted_answers,explanation,fact_id,variant_index,tags,translation,source_mode,source_url,review_status,active
PRO-25-HD-003,PRO,Proverbs,25,Proverbs 25:4,4,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:4 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:4 — Removing impurities from silver illustrates purification.,Proverbs 25:4 — Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:4 — Kings are honored by investigating matters that are concealed.,B,Proverbs 25:4 — Removing impurities from silver illustrates purification.,Proverbs 25:4 — Removing impurities from silver illustrates purification.,Proverbs 25:4 is the matching reference for this teaching.,PRO-25-F03,1,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-004,PRO,Proverbs,25,Proverbs 25:7,7,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:7 — Kings are honored by investigating matters that are concealed.,Proverbs 25:7 — Removing impurities from silver illustrates purification.,Proverbs 25:7 — Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:7 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,C,Proverbs 25:7 — Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:7 — Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:7 is the matching reference for this teaching.,PRO-25-F04,1,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-005,PRO,Proverbs,25,Proverbs 25:11,11,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:11 — Kings are honored by investigating matters that are concealed.,Proverbs 25:11 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:11 — Removing impurities from silver illustrates purification.,Proverbs 25:11 — A fitting word is pictured using valuable fruit and silver imagery.,D,Proverbs 25:11 — A fitting word is pictured using valuable fruit and silver imagery.,Proverbs 25:11 — A fitting word is pictured using valuable fruit and silver imagery.,Proverbs 25:11 is the matching reference for this teaching.,PRO-25-F05,1,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-006,PRO,Proverbs,25,Proverbs 25:13,13,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:13 — Kings are honored by investigating matters that are concealed.,Proverbs 25:13 — A reliable messenger is compared with refreshing coolness during harvest.,Proverbs 25:13 — Removing impurities from silver illustrates purification.,Proverbs 25:13 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,B,Proverbs 25:13 — A reliable messenger is compared with refreshing coolness during harvest.,Proverbs 25:13 — A reliable messenger is compared with refreshing coolness during harvest.,Proverbs 25:13 is the matching reference for this teaching.,PRO-25-F06,1,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-007,PRO,Proverbs,25,Proverbs 25:14,14,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:14 — Empty promises are pictured as rain clouds that produce no rain.,Proverbs 25:14 — Kings are honored by investigating matters that are concealed.,Proverbs 25:14 — Removing impurities from silver illustrates purification.,Proverbs 25:14 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,A,Proverbs 25:14 — Empty promises are pictured as rain clouds that produce no rain.,Proverbs 25:14 — Empty promises are pictured as rain clouds that produce no rain.,Proverbs 25:14 is the matching reference for this teaching.,PRO-25-F07,1,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-008,PRO,Proverbs,25,Proverbs 25:16,16,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:16 — Kings are honored by investigating matters that are concealed.,Proverbs 25:16 — Even something good like honey calls for moderation.,Proverbs 25:16 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:16 — Removing impurities from silver illustrates purification.,B,Proverbs 25:16 — Even something good like honey calls for moderation.,Proverbs 25:16 — Even something good like honey calls for moderation.,Proverbs 25:16 is the matching reference for this teaching.,PRO-25-F08,1,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-009,PRO,Proverbs,25,Proverbs 25:21,21,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:21 — Kings are honored by investigating matters that are concealed.,Proverbs 25:21 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:21 — Removing impurities from silver illustrates purification.,Proverbs 25:21 — The chapter instructs active kindness toward an enemy in need.,D,Proverbs 25:21 — The chapter instructs active kindness toward an enemy in need.,Proverbs 25:21 — The chapter instructs active kindness toward an enemy in need.,Proverbs 25:21 is the matching reference for this teaching.,PRO-25-F09,1,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-010,PRO,Proverbs,25,Proverbs 25:28,28,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:28 — Kings are honored by investigating matters that are concealed.,Proverbs 25:28 — Lack of self-control is pictured as an undefended city.,Proverbs 25:28 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:28 — Removing impurities from silver illustrates purification.,B,Proverbs 25:28 — Lack of self-control is pictured as an undefended city.,Proverbs 25:28 — Lack of self-control is pictured as an undefended city.,Proverbs 25:28 is the matching reference for this teaching.,PRO-25-F10,1,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-011,PRO,Proverbs,25,Proverbs 25:1,1,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:1 teaches that kings are honored by investigating matters that are concealed.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:2; Proverbs 25:1 instead concerns: This collection is identified as Solomon's proverbs copied by Hezekiah's men.,PRO-25-F01,2,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-012,PRO,Proverbs,25,Proverbs 25:2,2,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:2 teaches that removing impurities from silver illustrates purification.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:4; Proverbs 25:2 instead concerns: Kings are honored by investigating matters that are concealed.,PRO-25-F02,2,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-013,PRO,Proverbs,25,Proverbs 25:4,4,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:4 teaches that humility in royal presence is preferred to self-promotion followed by demotion.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:7; Proverbs 25:4 instead concerns: Removing impurities from silver illustrates purification.,PRO-25-F03,2,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-014,PRO,Proverbs,25,Proverbs 25:7,7,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:7 teaches that a fitting word is pictured using valuable fruit and silver imagery.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:11; Proverbs 25:7 instead concerns: Humility in royal presence is preferred to self-promotion followed by demotion.,PRO-25-F04,2,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-015,PRO,Proverbs,25,Proverbs 25:11,11,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:11 teaches that a reliable messenger is compared with refreshing coolness during harvest.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:13; Proverbs 25:11 instead concerns: A fitting word is pictured using valuable fruit and silver imagery.,PRO-25-F05,2,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-016,PRO,Proverbs,25,Proverbs 25:13,13,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:13 teaches that empty promises are pictured as rain clouds that produce no rain.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:14; Proverbs 25:13 instead concerns: A reliable messenger is compared with refreshing coolness during harvest.,PRO-25-F06,2,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-017,PRO,Proverbs,25,Proverbs 25:14,14,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:14 teaches that even something good like honey calls for moderation.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:16; Proverbs 25:14 instead concerns: Empty promises are pictured as rain clouds that produce no rain.,PRO-25-F07,2,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-018,PRO,Proverbs,25,Proverbs 25:16,16,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:16 teaches that the chapter instructs active kindness toward an enemy in need.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:21; Proverbs 25:16 instead concerns: Even something good like honey calls for moderation.,PRO-25-F08,2,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-019,PRO,Proverbs,25,Proverbs 25:21,21,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:21 teaches that lack of self-control is pictured as an undefended city.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:28; Proverbs 25:21 instead concerns: The chapter instructs active kindness toward an enemy in need.,PRO-25-F09,2,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-020,PRO,Proverbs,25,Proverbs 25:28,28,Hard,3,true_false_swapped,single_select,True or false: Proverbs 25:28 teaches that this collection is identified as Solomon's proverbs copied by Hezekiah's men.,True,False,,,B,False,False|F,The statement belongs with Proverbs 25:1; Proverbs 25:28 instead concerns: Lack of self-control is pictured as an undefended city.,PRO-25-F10,2,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-021,PRO,Proverbs,25,Proverbs 25:1;13,1;13,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) This collection is identified as Solomon's proverbs copied by Hezekiah's men. (2) A reliable messenger is compared with refreshing coolness during harvest.,Proverbs 25:1 + Proverbs 25:14,Proverbs 25:1 + Proverbs 25:13,Proverbs 25:1 + Proverbs 25:16,Proverbs 25:1 + Proverbs 25:21,B,Proverbs 25:1 + Proverbs 25:13,Proverbs 25:1 + Proverbs 25:13,Teaching 1 maps to Proverbs 25:1; teaching 2 maps to Proverbs 25:13.,PRO-25-F01|PRO-25-F06,3,authorship;history;messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-022,PRO,Proverbs,25,Proverbs 25:2;14,2;14,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) Kings are honored by investigating matters that are concealed. (2) Empty promises are pictured as rain clouds that produce no rain.,Proverbs 25:2 + Proverbs 25:21,Proverbs 25:2 + Proverbs 25:16,Proverbs 25:2 + Proverbs 25:28,Proverbs 25:2 + Proverbs 25:14,D,Proverbs 25:2 + Proverbs 25:14,Proverbs 25:2 + Proverbs 25:14,Teaching 1 maps to Proverbs 25:2; teaching 2 maps to Proverbs 25:14.,PRO-25-F02|PRO-25-F07,3,king;knowledge;boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-023,PRO,Proverbs,25,Proverbs 25:4;16,4;16,Hard,3,dual_reference,single_select,Which pair of references matches BOTH teachings? (1) Removing impurities from silver illustrates purification. (2) Even something good like honey calls for moderation.,Proverbs 25:4 + Proverbs 25:1,Proverbs 25:4 + Proverbs 25:28,Proverbs 25:4 + Proverbs 25:16,Proverbs 25:4 + Proverbs 25:21,C,Proverbs 25:4 + Proverbs 25:16,Proverbs 25:4 + Proverbs 25:16,Teaching 1 maps to Proverbs 25:4; teaching 2 maps to Proverbs 25:16.,PRO-25-F03|PRO-25-F08,3,purity;imagery;self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
